ensembl_gene_id	IMPI_2018	MitoCarta2.0	GO_0005739	chromosome_name	start_position	end_position	hgnc_symbol	hg38_chromosome_name	hg38_start_position	hg38_end_position	hg38_hgnc_symbol
ENSG00000140009	TRUE	FALSE	TRUE	14	64550950	64804830	ESR2	14	64084232	64338112	ESR2
ENSG00000140107	TRUE	TRUE	TRUE	14	100789674	100796715	SLC25A47	14	100323337	100330378	SLC25A47
ENSG00000140263	FALSE	FALSE	TRUE	15	45315302	45369383	SORD	15	45023104	45077185	SORD
ENSG00000140280	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000140284	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000140374	TRUE	TRUE	TRUE	15	76507696	76603813	ETFA	15	76215355	76311472	ETFA
ENSG00000140379	FALSE	FALSE	TRUE	15	80253231	80263788	BCL2A1	15	79960889	79971446	BCL2A1
ENSG00000140451	TRUE	TRUE	TRUE	15	65107831	65117867	PIF1	15	64815632	64825668	PIF1
ENSG00000140459	TRUE	TRUE	TRUE	15	74630100	74660081	CYP11A1	15	74337759	74367740	CYP11A1
ENSG00000140465	TRUE	FALSE	TRUE	15	75011883	75017951	CYP1A1	15	74719542	74725610	CYP1A1
ENSG00000140521	TRUE	TRUE	TRUE	15	89859534	89878092	POLG	15	89305198	89334861	POLG
ENSG00000140527	FALSE	FALSE	TRUE	15	90234028	90286869	WDR93	15	89690797	89743638	WDR93
ENSG00000140740	TRUE	TRUE	TRUE	16	21963981	21994981	UQCRC2	16	21952660	21983660	UQCRC2
ENSG00000140798	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000140905	TRUE	TRUE	TRUE	16	81115566	81130008	GCSH	16	81081938	81096425	GCSH
ENSG00000140939	TRUE	FALSE	TRUE	16	67204057	67209643	NOL3	16	67170154	67175735	NOL3
ENSG00000140941	FALSE	FALSE	TRUE	16	87417601	87438385	MAP1LC3B	16	87383995	87404779	MAP1LC3B
ENSG00000140983	TRUE	TRUE	TRUE	16	718086	724174	RHOT2	16	668086	674174	RHOT2
ENSG00000140990	TRUE	TRUE	TRUE	16	2009509	2011976	NDUFB10	16	1959508	1961975	NDUFB10
ENSG00000141140	FALSE	FALSE	TRUE	17	34851477	34899284	MYO19	NA	NA	NA	NA
ENSG00000141338	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141367	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141378	TRUE	TRUE	TRUE	17	57751997	57784987	PTRH2	17	59674636	59707626	PTRH2
ENSG00000141385	TRUE	TRUE	TRUE	18	12328943	12377313	AFG3L2	18	12328944	12377314	AFG3L2
ENSG00000141391	TRUE	TRUE	TRUE	NA	NA	NA	NA	18	12407896	12432238	PRELID3A
ENSG00000141401	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141437	TRUE	FALSE	TRUE	18	29339525	29340843	SLC25A52	18	31759562	31760880	SLC25A52
ENSG00000141447	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141504	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000141510	FALSE	FALSE	TRUE	17	7565097	7590856	TP53	17	7661779	7687550	TP53
ENSG00000141682	TRUE	TRUE	TRUE	18	57567180	57571538	PMAIP1	18	59899948	59904306	PMAIP1
ENSG00000141756	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000142082	TRUE	TRUE	TRUE	11	215458	236931	SIRT3	11	215458	236931	SIRT3
ENSG00000142168	TRUE	TRUE	TRUE	21	33031935	33041244	SOD1	21	31659622	31668931	SOD1
ENSG00000142208	TRUE	FALSE	TRUE	14	105235686	105262088	AKT1	14	104769349	104795751	AKT1
ENSG00000142330	TRUE	FALSE	TRUE	2	241526133	241557122	CAPN10	2	240586716	240617705	CAPN10
ENSG00000142444	TRUE	TRUE	TRUE	NA	NA	NA	NA	19	10928733	10933535	TIMM29
ENSG00000142459	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000142544	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000142920	FALSE	FALSE	TRUE	NA	NA	NA	NA	1	33081104	33120530	AZIN2
ENSG00000142937	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143149	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143158	TRUE	TRUE	TRUE	1	167885967	167906278	MPC2	1	167916729	167937040	MPC2
ENSG00000143198	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143199	TRUE	FALSE	TRUE	1	167778625	167883453	ADCY10	1	167809388	167914215	ADCY10
ENSG00000143224	TRUE	TRUE	TRUE	1	161136200	161147803	PPOX	1	161166410	161178013	PPOX
ENSG00000143252	TRUE	TRUE	TRUE	1	161284047	161332984	SDHC	1	161314257	161375340	SDHC
ENSG00000143256	FALSE	FALSE	TRUE	1	161070346	161087901	PFDN2	1	161100556	161118111	PFDN2
ENSG00000143314	TRUE	TRUE	TRUE	1	156707095	156711382	MRPL24	1	156737303	156741590	MRPL24
ENSG00000143318	FALSE	FALSE	TRUE	1	160160285	160171676	CASQ1	1	160190556	160201886	CASQ1
ENSG00000143353	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143374	TRUE	TRUE	TRUE	1	150459887	150480078	TARS2	1	150487364	150507609	TARS2
ENSG00000143384	TRUE	FALSE	TRUE	1	150547032	150552066	MCL1	1	150574551	150579738	MCL1
ENSG00000143393	FALSE	FALSE	TRUE	1	151264273	151300191	PI4KB	1	151291797	151327715	PI4KB
ENSG00000143436	TRUE	TRUE	TRUE	1	151732119	151736040	MRPL9	1	151759643	151763564	MRPL9
ENSG00000143466	FALSE	FALSE	TRUE	1	206643791	206670223	IKBKE	NA	NA	NA	NA
ENSG00000143514	FALSE	FALSE	TRUE	1	223967601	224033674	TP53BP2	1	223779899	223845972	TP53BP2
ENSG00000143543	FALSE	FALSE	TRUE	1	153946745	153950164	JTB	1	153974269	153977688	JTB
ENSG00000143554	TRUE	FALSE	TRUE	1	153746830	153752633	SLC27A3	1	153774354	153780157	SLC27A3
ENSG00000143575	TRUE	FALSE	TRUE	1	154244987	154248351	HAX1	1	154272511	154275875	HAX1
ENSG00000143578	FALSE	FALSE	TRUE	1	153940010	153946839	CREB3L4	1	153967534	153974363	CREB3L4
ENSG00000143627	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143653	TRUE	TRUE	TRUE	1	246887349	246931439	SCCPDH	1	246724047	246768137	SCCPDH
ENSG00000143753	FALSE	FALSE	TRUE	1	224363458	224381143	DEGS1	1	224175756	224193441	DEGS1
ENSG00000143774	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000143799	TRUE	FALSE	TRUE	1	226548392	226595780	PARP1	1	226360691	226408079	PARP1
ENSG00000143811	TRUE	TRUE	TRUE	1	226107578	226111978	PYCR2	1	225919877	225924340	PYCR2
ENSG00000143947	FALSE	FALSE	TRUE	2	55459039	55462989	RPS27A	2	55231903	55235853	RPS27A
ENSG00000144029	TRUE	TRUE	TRUE	2	95752952	95815179	MRPS5	2	95087207	95149434	MRPS5
ENSG00000144040	TRUE	TRUE	TRUE	2	73169165	73302747	SFXN5	2	72942036	73075619	SFXN5
ENSG00000144120	TRUE	TRUE	TRUE	2	120436743	120444083	TMEM177	2	119679167	119686507	TMEM177
ENSG00000144182	TRUE	TRUE	TRUE	2	99771418	99779620	LIPT1	2	99154955	99163157	LIPT1
ENSG00000144199	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144369	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144381	TRUE	TRUE	TRUE	2	198351305	198381461	HSPD1	2	197486581	197516737	HSPD1
ENSG00000144468	FALSE	FALSE	TRUE	2	227700297	227863931	RHBDD1	2	226835581	226999215	RHBDD1
ENSG00000144559	TRUE	TRUE	TRUE	3	11831916	11888393	TAMM41	3	11790442	11846919	TAMM41
ENSG00000144659	TRUE	TRUE	TRUE	3	39424839	39438842	SLC25A38	3	39383324	39397351	SLC25A38
ENSG00000144713	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144741	TRUE	TRUE	TRUE	3	66119285	66438540	SLC25A26	3	66133610	66388116	SLC25A26
ENSG00000144827	TRUE	TRUE	TRUE	3	111697857	111712210	ABHD10	3	111979010	111993363	ABHD10
ENSG00000144867	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144908	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000144959	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000145020	TRUE	TRUE	TRUE	3	49454211	49460186	AMT	3	49416775	49422753	AMT
ENSG00000145246	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000145247	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000145309	FALSE	FALSE	TRUE	4	71200683	71202833	CABS1	4	70334966	70337116	CABS1
ENSG00000145335	TRUE	FALSE	TRUE	4	90645250	90759466	SNCA	4	89724099	89838315	SNCA
ENSG00000145337	TRUE	TRUE	TRUE	4	89442136	89444964	PYURF	4	88520985	88523813	PYURF
ENSG00000145354	TRUE	TRUE	TRUE	4	103790135	103810399	CISD2	4	102868974	102892807	CISD2
ENSG00000145362	FALSE	FALSE	TRUE	4	113739265	114304896	ANK2	4	112818109	113383740	ANK2
ENSG00000145375	TRUE	FALSE	TRUE	4	123844229	124240605	SPATA5	4	122923074	123319450	SPATA5
ENSG00000145416	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000145439	TRUE	TRUE	TRUE	4	169784921	169931426	CBR4	4	168863770	169010275	CBR4
ENSG00000145494	TRUE	TRUE	TRUE	5	1801514	1816719	NDUFS6	5	1801400	1816605	NDUFS6
ENSG00000145832	TRUE	TRUE	TRUE	5	135170338	135224326	SLC25A48	5	135579202	135889770	SLC25A48
ENSG00000145982	TRUE	TRUE	TRUE	6	5261277	5771813	FARS2	6	5261044	5829192	FARS2
ENSG00000146066	TRUE	TRUE	TRUE	5	175815748	175816772	HIGD2A	5	176388747	176389771	HIGD2A
ENSG00000146085	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000146250	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000146282	TRUE	TRUE	TRUE	6	88224096	88299721	RARS2	6	87514378	87590003	RARS2
ENSG00000146350	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000146410	TRUE	FALSE	TRUE	6	136552162	136571473	MTFR2	6	136231024	136250335	MTFR2
ENSG00000146701	TRUE	TRUE	TRUE	7	75677369	75696826	MDH2	7	76048051	76067508	MDH2
ENSG00000146729	TRUE	TRUE	TRUE	NA	NA	NA	NA	7	55951793	56000181	NIPSNAP2
ENSG00000146731	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147123	TRUE	TRUE	TRUE	X	47001615	47004903	NDUFB11	X	47142216	47145504	NDUFB11
ENSG00000147162	TRUE	FALSE	TRUE	X	70752933	70795747	OGT	X	71533083	71575897	OGT
ENSG00000147324	FALSE	FALSE	TRUE	8	8640864	8751155	MFHAS1	8	8783354	8893645	MFHAS1
ENSG00000147378	FALSE	FALSE	TRUE	X	150884507	150891666	FATE1	X	151716035	151723194	FATE1
ENSG00000147403	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147437	FALSE	FALSE	TRUE	8	25276776	25282170	GNRH1	8	25419260	25424654	GNRH1
ENSG00000147454	TRUE	TRUE	TRUE	8	23386318	23432976	SLC25A37	8	23528805	23575463	SLC25A37
ENSG00000147465	TRUE	TRUE	TRUE	8	38001167	38008783	STAR	8	38143649	38151265	STAR
ENSG00000147471	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147576	TRUE	TRUE	TRUE	8	67342420	67383836	ADHFE1	8	66432486	66468907	ADHFE1
ENSG00000147586	TRUE	TRUE	TRUE	8	80830952	80942524	MRPS28	8	79918717	80030289	MRPS28
ENSG00000147592	TRUE	TRUE	TRUE	8	71547553	71581409	LACTB2	8	70635318	70669174	LACTB2
ENSG00000147604	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147642	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000147684	TRUE	TRUE	TRUE	8	125551344	125580751	NDUFB9	8	124539101	124580648	NDUFB9
ENSG00000147697	FALSE	FALSE	TRUE	8	130760442	130799134	GSDMC	8	129748196	129786888	GSDMC
ENSG00000147853	TRUE	TRUE	TRUE	9	4711155	4742043	AK3	9	4709559	4742043	AK3
ENSG00000148057	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000148090	TRUE	TRUE	TRUE	9	93976097	94124195	AUH	9	91213815	91361913	AUH
ENSG00000148175	FALSE	TRUE	TRUE	9	124101355	124132531	STOM	9	121338988	121370304	STOM
ENSG00000148187	TRUE	TRUE	TRUE	9	125026882	125085743	MRRF	9	122264603	122331343	MRRF
ENSG00000148225	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000148290	TRUE	TRUE	TRUE	9	136218610	136223552	SURF1	9	133351755	133356676	SURF1
ENSG00000148334	TRUE	TRUE	TRUE	9	130882972	130890741	PTGES2	9	128120693	128128462	PTGES2
ENSG00000148339	TRUE	TRUE	TRUE	9	130830480	130871524	SLC25A25	9	128068201	128109245	SLC25A25
ENSG00000148343	TRUE	FALSE	TRUE	NA	NA	NA	NA	9	129036621	129072082	MIGA2
ENSG00000148344	FALSE	FALSE	TRUE	9	132500610	132515326	PTGES	9	129738331	129753047	PTGES
ENSG00000148411	FALSE	FALSE	TRUE	9	138898383	138987131	NACC2	9	136006537	136095285	NACC2
ENSG00000148450	TRUE	TRUE	TRUE	10	23384435	23410942	MSRB2	10	23095506	23122013	MSRB2
ENSG00000148459	TRUE	TRUE	TRUE	10	26986588	27035727	PDSS1	10	26697659	26746798	PDSS1
ENSG00000148672	TRUE	TRUE	TRUE	10	88810243	88854623	GLUD1	10	87050486	87094866	GLUD1
ENSG00000148730	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000148824	TRUE	TRUE	TRUE	10	135207598	135234811	MTG1	10	133394094	133421307	MTG1
ENSG00000148834	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000148950	TRUE	TRUE	TRUE	11	31453948	31531192	IMMP1L	11	31432401	31509645	IMMP1L
ENSG00000149124	TRUE	TRUE	TRUE	11	58407899	58499447	GLYAT	11	58640426	58731974	GLYAT
ENSG00000149273	TRUE	FALSE	TRUE	11	75110530	75133324	RPS3	11	75399486	75422280	RPS3
ENSG00000149428	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149474	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000149485	TRUE	FALSE	TRUE	11	61567099	61596790	FADS1	11	61799625	61829318	FADS1
ENSG00000149792	TRUE	TRUE	TRUE	11	64889655	64894843	MRPL49	11	65122183	65127371	MRPL49
ENSG00000150316	FALSE	FALSE	TRUE	11	94695787	94706776	CWC15	11	94962622	94973612	CWC15
ENSG00000150756	TRUE	FALSE	TRUE	5	10226442	10250009	FAM173B	5	10226330	10249897	FAM173B
ENSG00000150768	TRUE	TRUE	TRUE	11	111895538	111935114	DLAT	11	112024814	112064390	DLAT
ENSG00000150779	TRUE	TRUE	TRUE	11	111955524	111957522	TIMM8B	11	112084800	112086798	TIMM8B
ENSG00000150787	TRUE	TRUE	TRUE	11	112097088	112140678	PTS	11	112226365	112269955	PTS
ENSG00000150907	FALSE	FALSE	TRUE	13	41129804	41240734	FOXO1	13	40469953	40666597	FOXO1
ENSG00000150967	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000150991	FALSE	FALSE	TRUE	12	125396150	125401914	UBC	12	124911604	124917368	UBC
ENSG00000151093	TRUE	TRUE	TRUE	3	25824408	25836025	OXSM	3	25782917	25794534	OXSM
ENSG00000151135	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000151148	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000151366	TRUE	TRUE	TRUE	11	77779350	77791265	NDUFC2	11	78068304	78080219	NDUFC2
ENSG00000151376	TRUE	TRUE	TRUE	11	86152150	86383678	ME3	11	86441108	86672636	ME3
ENSG00000151413	TRUE	TRUE	TRUE	14	31959162	32330430	NUBPL	14	31489956	31861224	NUBPL
ENSG00000151475	TRUE	TRUE	TRUE	4	128651533	128695448	SLC25A31	4	127730378	127774299	SLC25A31
ENSG00000151498	TRUE	TRUE	TRUE	11	134123389	134135749	ACAD8	11	134253495	134265855	ACAD8
ENSG00000151552	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000151576	TRUE	FALSE	TRUE	NA	NA	NA	NA	3	114005833	114088422	QTRT2
ENSG00000151611	TRUE	FALSE	TRUE	4	146539415	146581187	MMAA	4	145599042	145660035	MMAA
ENSG00000151640	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000151704	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000151726	TRUE	TRUE	TRUE	4	185676749	185747972	ACSL1	4	184755595	184826818	ACSL1
ENSG00000151729	TRUE	TRUE	TRUE	4	186064395	186071536	SLC25A4	4	185143241	185150382	SLC25A4
ENSG00000151806	TRUE	TRUE	TRUE	4	44680444	44702943	GUF1	4	44678427	44700926	GUF1
ENSG00000151835	FALSE	FALSE	TRUE	13	23902965	24007841	SACS	13	23328826	23433740	SACS
ENSG00000152234	TRUE	TRUE	TRUE	NA	NA	NA	NA	18	46080248	46104334	ATP5F1A
ENSG00000152256	TRUE	TRUE	TRUE	2	173420101	173489823	PDK1	2	172555373	172608669	PDK1
ENSG00000152620	TRUE	TRUE	TRUE	5	36192694	36242381	NADK2	5	36192592	36242279	NADK2
ENSG00000152661	TRUE	FALSE	TRUE	6	121756838	121770873	GJA1	6	121435577	121449727	GJA1
ENSG00000152683	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000152700	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000152904	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153094	FALSE	FALSE	TRUE	2	111876955	111926024	BCL2L11	2	111119378	111168447	BCL2L11
ENSG00000153201	FALSE	FALSE	TRUE	2	109335937	109402267	RANBP2	2	108719481	108785811	RANBP2
ENSG00000153291	TRUE	TRUE	TRUE	6	46620678	46645930	SLC25A27	6	46652915	46678193	SLC25A27
ENSG00000153574	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153721	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153820	TRUE	FALSE	TRUE	2	228844666	229046361	SPHKAP	2	227979950	228181645	SPHKAP
ENSG00000153904	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000153982	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154079	TRUE	TRUE	TRUE	NA	NA	NA	NA	6	70566917	70589569	SDHAF4
ENSG00000154124	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154146	FALSE	FALSE	TRUE	11	124609742	124617106	NRGN	11	124739846	124747210	NRGN
ENSG00000154174	TRUE	TRUE	TRUE	NA	NA	NA	NA	3	100363431	100401398	TOMM70
ENSG00000154229	TRUE	FALSE	TRUE	17	64298754	64806861	PRKCA	17	66302636	66810743	PRKCA
ENSG00000154237	TRUE	FALSE	TRUE	15	101459420	101610317	LRRK1	15	100919215	101078254	LRRK1
ENSG00000154258	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154316	FALSE	FALSE	TRUE	8	11197146	11225961	TDH	8	11339637	11368452	TDH
ENSG00000154358	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154518	TRUE	TRUE	TRUE	NA	NA	NA	NA	2	175176258	175184607	ATP5MC3
ENSG00000154719	TRUE	TRUE	TRUE	21	26957968	26979829	MRPL39	21	25585656	25607517	MRPL39
ENSG00000154723	TRUE	TRUE	TRUE	NA	NA	NA	NA	21	25716503	25735673	ATP5PF
ENSG00000154767	FALSE	FALSE	TRUE	3	14186647	14220283	XPC	3	14145147	14178783	XPC
ENSG00000154814	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000154930	TRUE	TRUE	TRUE	20	24986868	25039616	ACSS1	20	25006230	25058980	ACSS1
ENSG00000155008	TRUE	TRUE	TRUE	X	84258832	84343069	APOOL	X	85003826	85093316	APOOL
ENSG00000155189	TRUE	TRUE	TRUE	8	6565878	6617184	AGPAT5	8	6708357	6759666	AGPAT5
ENSG00000155252	FALSE	FALSE	TRUE	10	99344131	99436191	PI4K2A	10	97640686	97676434	PI4K2A
ENSG00000155287	TRUE	TRUE	TRUE	10	101370282	101380366	SLC25A28	10	99610522	99620609	SLC25A28
ENSG00000155368	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155380	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155463	TRUE	TRUE	TRUE	14	23235731	23241007	OXA1L	14	22766522	22773041	OXA1L
ENSG00000155542	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155792	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155846	FALSE	FALSE	TRUE	5	149109861	149234585	PPARGC1B	5	149730298	149855022	PPARGC1B
ENSG00000155890	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155906	TRUE	TRUE	TRUE	6	151725989	151773259	RMND1	6	151404762	151452181	RMND1
ENSG00000155957	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000155970	TRUE	FALSE	TRUE	8	16884747	16980153	MICU3	8	17027238	17122644	MICU3
ENSG00000156026	TRUE	TRUE	TRUE	10	74451889	74647452	MCU	10	72692131	72887694	MCU
ENSG00000156113	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156170	TRUE	TRUE	TRUE	8	95907995	96128683	NDUFAF6	8	94895767	95116455	NDUFAF6
ENSG00000156398	TRUE	TRUE	TRUE	10	104474295	104503249	SFXN2	10	102714538	102743492	SFXN2
ENSG00000156411	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156467	TRUE	TRUE	TRUE	8	97238148	97247862	UQCRB	8	96225920	96235634	UQCRB
ENSG00000156469	TRUE	TRUE	TRUE	NA	NA	NA	NA	8	96239398	96261610	MTERF3
ENSG00000156475	FALSE	FALSE	TRUE	5	145967936	146464347	PPP2R2B	5	146581146	147084784	PPP2R2B
ENSG00000156482	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156502	TRUE	TRUE	TRUE	10	70939988	70968855	SUPV3L1	10	69180232	69209099	SUPV3L1
ENSG00000156510	TRUE	FALSE	TRUE	10	70980059	71027315	HKDC1	10	69220303	69267559	HKDC1
ENSG00000156515	TRUE	TRUE	TRUE	10	71029740	71161638	HK1	10	69269984	69401884	HK1
ENSG00000156521	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156689	FALSE	FALSE	TRUE	11	58601542	58671688	GLYATL2	11	58834065	58904215	GLYATL2
ENSG00000156709	TRUE	TRUE	TRUE	X	129263337	129299861	AIFM1	X	130129362	130165887	AIFM1
ENSG00000156885	TRUE	TRUE	TRUE	16	31439052	31439967	COX6A2	16	31427731	31428428	COX6A2
ENSG00000156928	TRUE	TRUE	TRUE	7	23338358	23351348	MALSU1	7	23298739	23311729	MALSU1
ENSG00000156958	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000156968	FALSE	TRUE	TRUE	16	15489611	15507125	MPV17L	16	15395754	15413268	MPV17L
ENSG00000156990	TRUE	TRUE	TRUE	3	9879533	9886286	RPUSD3	3	9837849	9844602	RPUSD3
ENSG00000157036	TRUE	TRUE	TRUE	3	38537618	38583652	EXOG	3	38496127	38542161	EXOG
ENSG00000157184	TRUE	TRUE	TRUE	1	53662101	53679869	CPT2	1	53196429	53214197	CPT2
ENSG00000157326	TRUE	TRUE	TRUE	14	24422795	24438488	DHRS4	14	23953586	23969279	DHRS4
ENSG00000157379	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000157601	FALSE	FALSE	TRUE	21	42792231	42831141	MX1	21	41420304	41459214	MX1
ENSG00000157764	FALSE	FALSE	TRUE	7	140419127	140624564	BRAF	7	140719327	140924928	BRAF
ENSG00000157999	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000158042	TRUE	TRUE	TRUE	11	6702013	6704632	MRPL17	11	6680782	6683401	MRPL17
ENSG00000158402	TRUE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000158578	TRUE	TRUE	TRUE	X	55035488	55057497	ALAS2	X	55009055	55031064	ALAS2
ENSG00000158792	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000158793	TRUE	TRUE	TRUE	1	161087876	161095235	NIT1	1	161118086	161125445	NIT1
ENSG00000158828	TRUE	TRUE	TRUE	1	20959948	20978004	PINK1	1	20633455	20651511	PINK1
ENSG00000158864	TRUE	TRUE	TRUE	1	161166894	161184185	NDUFS2	1	161197104	161214395	NDUFS2
ENSG00000158882	TRUE	TRUE	TRUE	1	161195793	161200408	TOMM40L	1	161225939	161230744	TOMM40L
ENSG00000158941	FALSE	FALSE	TRUE	8	22462145	22479027	CCAR2	8	22604632	22621514	CCAR2
ENSG00000159111	TRUE	TRUE	TRUE	17	45900638	45908900	MRPL10	17	47823272	47831534	MRPL10
ENSG00000159199	TRUE	TRUE	TRUE	NA	NA	NA	NA	17	48892765	48895871	ATP5MC1
ENSG00000159231	FALSE	TRUE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159267	FALSE	FALSE	TRUE	21	38123189	38362536	HLCS	21	36750888	36990236	HLCS
ENSG00000159348	TRUE	FALSE	TRUE	1	202930997	202936408	CYB5R1	1	202961869	202967280	CYB5R1
ENSG00000159374	TRUE	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000159399	TRUE	TRUE	TRUE	2	75061108	75120486	HK2	2	74833981	74893359	HK2
ENSG00000159423	TRUE	TRUE	TRUE	1	19197926	19229275	ALDH4A1	1	18871430	18902781	ALDH4A1
